"address","descriptive_name","confidence","disc1_present","disc2_present","instructions","static_call_sites","direct_callees","has_return","disc1_overlay_referenced","disc2_overlay_referenced","embedded_asset_range","disc1_seed_evidence","disc2_seed_evidence","disc1_exact_sha256","disc2_exact_sha256","structural_sha256","sf3_address","sf3_match_kind"
"0x80015dc8",,,"1","1","17","6","0","1","0","0","0","direct_call","direct_call","7c160ea917dc2f1c6ab418420a7aac83083591887aef003cf017af0158cd894e","7c160ea917dc2f1c6ab418420a7aac83083591887aef003cf017af0158cd894e","1157375cf3acdd03ec66e3c9b4e9be0c94080ba513850cfcafac078e6e081310","0x80016224","exact"
"0x80015e0c",,,"1","1","19","1","0","1","0","0","0","direct_call","direct_call","57fc9763734fe404d383c4282ce7179c1af995e30c16669c18d3c7bbcf1940ef","57fc9763734fe404d383c4282ce7179c1af995e30c16669c18d3c7bbcf1940ef","78902d847e9c3c4a1b691f117aa1d60e348418c93b53e0e3d9d4f3207846d748","0x80016268","exact"
"0x80015e58",,,"1","1","102","1","4","1","0","0","0","direct_call","direct_call","0a3d97c6a3508bf0b799ddb59d7794b83b4943e848ac83d53eabc7075d0539fa","0a3d97c6a3508bf0b799ddb59d7794b83b4943e848ac83d53eabc7075d0539fa","4bd1488c9f0af32905df8544477eb4c86e0ce2b6d51c52de2711645c1e51403c","0x800162B4","structural"
"0x80015ff0",,,"1","1","40","4","2","1","0","0","0","direct_call","direct_call","0ea5dc5b22139a3a43520318bb061a1a98abc2a9a562e0b6dd3cf309a1d4bba9","0ea5dc5b22139a3a43520318bb061a1a98abc2a9a562e0b6dd3cf309a1d4bba9","c186f06884522fcb8598b35a945ba3860b00ea0165f6709da6785e179aef67ba","0x8001644C","structural"
"0x80016090",,,"1","1","93","2","2","1","0","0","0","direct_call","direct_call","b695a4cb740b386b84dda053eb6866a668140d5f55e0cbf6f2f27c0f9259ed82","b695a4cb740b386b84dda053eb6866a668140d5f55e0cbf6f2f27c0f9259ed82","6fe01760598f49140586b00bcea203e70d4f89e1ad48bc5ae3ae80810c933e75","0x800164EC","structural"
"0x80016204",,,"1","1","41","2","0","1","1","1","0","direct_call+overlay","direct_call+overlay","f79af79552c66fbb174a075d463cd663696228119a82ac9f21c2c312ad72f273","f79af79552c66fbb174a075d463cd663696228119a82ac9f21c2c312ad72f273","8d086b3f962e2b6c8addbb4d08db95941311f382dd66ab00753c2d6c2e915c9f","0x80016660","structural"
"0x800162a8",,,"1","1","148","4","4","1","0","1","0","direct_call","direct_call+overlay","560f127efcc9048165a94e94dd77e0d20a8e3cc1670cb0cc69675d895663ec66","560f127efcc9048165a94e94dd77e0d20a8e3cc1670cb0cc69675d895663ec66","10ff1f61cc9c88ca446b10b5570cc6b868de2450ea529c5765cdb17790ead3a4","0x80016704","structural"
"0x800164f8",,,"1","1","160","2","0","1","0","0","0","direct_call","direct_call","5dfd9195244b22e8f6469d3680e99cdeb13840c63c11c8503f056286e0f047a6","5dfd9195244b22e8f6469d3680e99cdeb13840c63c11c8503f056286e0f047a6","f653e0aed5bd9abdb2fbaf3286fbd0caf6414eedb24a3f5ef2075b48c50fc970","0x80016954","structural"
"0x80016778",,,"1","1","126","2","1","1","0","0","0","direct_call","direct_call","ce5341454327b81977cc3d5bee6262f29f2e6fe34b1acd577b6033780c7e84cb","ce5341454327b81977cc3d5bee6262f29f2e6fe34b1acd577b6033780c7e84cb","d9d8cdd38de35d9293129905d3c92a6fa658682d5566f8acee64e43dc29690bc","0x80016BD4","structural"
"0x80016970",,,"1","1","22","1","0","1","0","0","0","direct_call","direct_call","a196697153b56f069d05554f4fcc2637f78a6b066bb6686af8a6335c43599ef9","a196697153b56f069d05554f4fcc2637f78a6b066bb6686af8a6335c43599ef9","16deb80832108730843e53bceb58887051331112ab46c774afd46d965b5cb69a","0x80016DCC","structural"
"0x800169c8",,,"1","1","11","1","1","1","0","0","0","direct_call","direct_call","02445462ba852e8b08585ef25a771b92b49a25bd65c8dcdb8d9fba593905d837","02445462ba852e8b08585ef25a771b92b49a25bd65c8dcdb8d9fba593905d837","a47694b973d1e52b29c381a8ef94f536678b2b2d3cde1042ec1b52f2036b77d2","0x80016E24","structural"
"0x800169f4",,,"1","1","6","1","0","1","0","0","0","direct_call","direct_call","bd97fa74d817308414d50b2d88118d3eeb2e227d3f5da5f7ae20e5e7ca5b78f6","bd97fa74d817308414d50b2d88118d3eeb2e227d3f5da5f7ae20e5e7ca5b78f6","fe3334094650bf0b722894ae0b08cf2272f6f4280aedaa11c83532643a6eeab0","0x80016E50","structural"
"0x80016a0c",,,"1","1","44","1","2","1","1","1","0","direct_call+overlay","direct_call+overlay","ab4f2eec7a77c2734e38dcfdba1330f0135b1236c366e55bafd0b794cd4dda29","ab4f2eec7a77c2734e38dcfdba1330f0135b1236c366e55bafd0b794cd4dda29","ace06ac05af9f5d673a26cd23ec074723d0d9944514a9954ea62647dca90954e","0x80016E68","structural"
"0x80016abc",,,"1","1","26","5","0","1","0","0","0","direct_call","direct_call","610373c890f7174abfb5807b1dd366e5264b93453ebc37de7859d1db325a2497","610373c890f7174abfb5807b1dd366e5264b93453ebc37de7859d1db325a2497","b0329d71504e66aa3baf2e12b0f06ffcdf57dbc8bebff941f7ddd83e7b3435f1","0x80016F18","structural"
"0x80016b24",,,"1","1","39","2","1","1","0","0","0","direct_call","direct_call","82ce817ec09a8005352833b94b85da637b95d7458429637bab19e580a8dd4248","82ce817ec09a8005352833b94b85da637b95d7458429637bab19e580a8dd4248","97a486d9a130607ded66159a5bc0ac604eaab603d60c630b71c8debbef0a2c5f","0x80016F80","structural"
"0x80016be0",,,"1","1","33","1","1","1","0","0","0","direct_call","direct_call","c143d16e7c0880d02d8f89ab4181551b6653fef676d5c45f0d7f644ecc371359","c143d16e7c0880d02d8f89ab4181551b6653fef676d5c45f0d7f644ecc371359","f467b7e10daef8cb31b0310fbcf0f0718fe97ce82db8fb2ded6cddb3be932633","0x8001703C","structural"
"0x80016c64",,,"1","1","18","3","1","1","0","0","0","direct_call","direct_call","d9cf991dd38b11ac4b9a7770240e3e0a204e9b228f4db9c198d58f45a3cbd0b2","d9cf991dd38b11ac4b9a7770240e3e0a204e9b228f4db9c198d58f45a3cbd0b2","cdf453f454a3eae7928f80ee797ca1ebf45a6605223b128abbf48582ce506a7b","0x800170C0","structural"
"0x80016cac",,,"1","1","52","5","0","1","0","0","0","direct_call","direct_call","895de931b10780c7037363bac45134be05ae615231228792cef7b2e2b5fcda19","895de931b10780c7037363bac45134be05ae615231228792cef7b2e2b5fcda19","6c45edfe2259fb680ddf748dce51266355aa1d09a13f32721a847152265a2aa2","0x80017108","exact"
"0x80016d7c",,,"1","1","10","2","0","1","1","1","0","direct_call+overlay","direct_call+overlay","3b7eeb8fdfc4c4f96a231f9faca94494f54902f4489fb1ddaa8e85c0078c4ded","3b7eeb8fdfc4c4f96a231f9faca94494f54902f4489fb1ddaa8e85c0078c4ded","2714def3937fc3a4c66b7f94a3bfe677bd2bc6b1282d0f4ad8dc52287bb71546",,
"0x80016da4",,,"1","1","227","3","3","1","0","0","0","direct_call","direct_call","91fe7936e907187abf1714a4cf6767f7bd6dadb2e0a38edc2094780817591381","91fe7936e907187abf1714a4cf6767f7bd6dadb2e0a38edc2094780817591381","1db1f871ff4403afa9ece72f7489d35d909020783d555b9e2f23c3ee6bb3d032","0x80017200","structural"
"0x80017130",,,"1","1","36","3","1","1","0","0","0","direct_call","direct_call","55c3dc4f34528b893389462ec9101d817a42d5d12488ccea9d1f7ed2b311ab12","55c3dc4f34528b893389462ec9101d817a42d5d12488ccea9d1f7ed2b311ab12","c1abab762618d2451e908dd1bb968de410c8e5d75b2b57d9a9adf4db9ebc5ab8","0x8001758C","structural"
"0x800171c0",,,"1","1","17","3","0","1","0","1","0","direct_call","direct_call+overlay","384fc9e5b00fd78d33947906c945e473f49fb242eec1e29c1901efb4276695af","384fc9e5b00fd78d33947906c945e473f49fb242eec1e29c1901efb4276695af","dfad67dd6379298552f26acae0554c682e45cc621e29f739ae283880aa546dfe","0x8001761C","structural"
"0x80017204",,,"1","1","75","1","1","1","0","0","0","direct_call","direct_call","038bc51b48a5e7ba1cc47522332b203116694926214db44c476b81d0e1f73559","038bc51b48a5e7ba1cc47522332b203116694926214db44c476b81d0e1f73559","5cad1ec64668254a0c0321a3f05fa7315eeeda32a8b9a5e5aebcb5ef2b00e687","0x80017660","structural"
"0x80017330",,,"1","1","139","2","2","1","0","0","0","direct_call","direct_call","005baf3042e40f000d122303b4b729ecc88f9eb8de09e49a19ca17a8e02f1bce","005baf3042e40f000d122303b4b729ecc88f9eb8de09e49a19ca17a8e02f1bce","cd39804cc1c03fa319a59a5e31869025533d4b4e3450d0e8af5c6580560dee24","0x8001778C","structural"
"0x8001755c",,,"1","1","5","1","0","1","1","1","0","direct_call+overlay","direct_call+overlay","1725d73f62d96b8ce6037d707f23cc757b553805e23bebb07050c2d41b12363c","1725d73f62d96b8ce6037d707f23cc757b553805e23bebb07050c2d41b12363c","2ae56a9a851d46b59bcce672a6ddd9785988f3b29b31017cd1ba6a2b14bb6278","0x800179B8","exact"
"0x80017570",,,"1","1","2","1","0","1","1","1","0","direct_call+overlay","direct_call+overlay","997c251e609b12c456504efab684cb701d5fbfdd5503181190a12e87a7018129","997c251e609b12c456504efab684cb701d5fbfdd5503181190a12e87a7018129","eb145aa2915f561839a1eff7c9da12adc93c631a1d0f8f08f1581bd859231e5f","0x800179CC","exact"
"0x80017578",,,"1","1","3","8","0","1","1","1","0","direct_call+overlay","direct_call+overlay","7bdb11009a325054a69e084eb418022653d0a10902883b178ba63ce9eef3eb0b","7bdb11009a325054a69e084eb418022653d0a10902883b178ba63ce9eef3eb0b","f686da7ccff0b83086c578bd22210e982999f995da59ea9f99e2d34e6076a995","0x800179D4","exact"
"0x80017584",,,"1","1","22","4","1","1","1","0","0","direct_call+overlay","direct_call","bde98b08c8e32afb0bcdd5ef781cf9eb81295a8ebb489064389cd7cb53984091","bde98b08c8e32afb0bcdd5ef781cf9eb81295a8ebb489064389cd7cb53984091","c70d29a574758c2863f70829c8eb39a0cf2abcfee9f6b9b1960c4cf80170849a",,
"0x800175dc",,,"1","1","18","4","1","1","1","0","0","direct_call+overlay","direct_call","789ac96ec1b7003ad1995f1dd1a77d321331ca9431721efb859a83c58ab6d32b","789ac96ec1b7003ad1995f1dd1a77d321331ca9431721efb859a83c58ab6d32b","01ac75553d26d7f62ea2b54e75fe43c088772dc1fd134f88641b363e2f6aed23",,
"0x80017624",,,"1","1","21","4","0","1","1","1","0","direct_call+overlay","direct_call+overlay","c281791fc2b59261d8a30a4caa7a7599c382b54c2882af67d843b184b8014ecc","c281791fc2b59261d8a30a4caa7a7599c382b54c2882af67d843b184b8014ecc","d9a2b990659e9dad227896b635ee38defce8c37613585e413e428ab8bbe29bc7","0x80017A80","exact"
"0x80017678",,,"1","1","5","5","0","1","1","1","0","direct_call+overlay","direct_call+overlay","38e6a53723384b90e5e923e5ab6fa3b3af2ad790ac1e33b2f8868ddc485be0ff","38e6a53723384b90e5e923e5ab6fa3b3af2ad790ac1e33b2f8868ddc485be0ff","64f403a9920f33fc1049faff2fc9f5c805ac57b3c5baf739de32354c90f89ee4","0x80017AD4","exact"
"0x8001768c",,,"1","1","4","4","0","1","1","1","0","direct_call+overlay","direct_call+overlay","58757d389dd1f17d07f828b47335378956cd4625b3a879c2968efdbaf2d30732","58757d389dd1f17d07f828b47335378956cd4625b3a879c2968efdbaf2d30732","fbe78a25597091cda2fb4613cf1a98ac22ef19d2dcda5842bf7407dcf54ecdc0","0x80017AE8","exact"
"0x8001769c",,,"1","1","22","3","1","1","0","0","0","direct_call","direct_call","6a5611ff188beb5adb6957e5664d46db342beef76dc8b4f8b36b49b253ffbccc","6a5611ff188beb5adb6957e5664d46db342beef76dc8b4f8b36b49b253ffbccc","c70d29a574758c2863f70829c8eb39a0cf2abcfee9f6b9b1960c4cf80170849a",,
"0x800176f4",,,"1","1","18","3","1","1","0","0","0","direct_call","direct_call","961f8acf908137c218b9087044e64aea03e7cf9a0fa450f21cc5b85fe8e10fdc","961f8acf908137c218b9087044e64aea03e7cf9a0fa450f21cc5b85fe8e10fdc","01ac75553d26d7f62ea2b54e75fe43c088772dc1fd134f88641b363e2f6aed23",,
"0x8001773c",,,"1","1","46","4","0","1","0","0","0","direct_call","direct_call","b608908c055d0902dbe6f2ea3a4ace3f0b56b3c274953beb9152e3258ef4cce2","b608908c055d0902dbe6f2ea3a4ace3f0b56b3c274953beb9152e3258ef4cce2","dccc5d05c695f01f327c4c84d1225fb36523fa8195ceb5c66ebd869e0ce60166","0x80017B98","structural"
"0x800177f4",,,"1","1","4","4","0","1","1","1","0","direct_call+overlay","direct_call+overlay","8bbb303b2f26d7efdc80d6f9e9d19430f244863355fb1ae43cbcfd429536df71","8bbb303b2f26d7efdc80d6f9e9d19430f244863355fb1ae43cbcfd429536df71","480b0258056a6387ab368ec9e6d945d1d94bd73ff08f3524272611f451b435ac","0x80017C50","exact"
"0x80017804",,,"1","1","3","3","0","1","1","1","0","direct_call+overlay","direct_call+overlay","0893d6ee9ff6b0b2944507a0a811e2a6b7f13025ee30a9219c38d5d662ea64ed","0893d6ee9ff6b0b2944507a0a811e2a6b7f13025ee30a9219c38d5d662ea64ed","13a5cdb7cb987b513009a788a7e3514fa2f0cadc374698b10450708716e28942","0x80017C60","exact"
"0x80017810",,,"1","1","44","1","1","1","1","1","0","direct_call+overlay","direct_call+overlay","eb214c2e991ace4607c86c4bb62e2f091c349ec831f6ef36607fac9cdb60482c","eb214c2e991ace4607c86c4bb62e2f091c349ec831f6ef36607fac9cdb60482c","38764ac4a721f62d58c9e753ce68f0a044c8100de01a2e80a8c908b3a7a96d4d","0x80017C6C","structural"
"0x800178c0",,,"1","1","11","4","0","1","1","1","0","direct_call+overlay","direct_call+overlay","3a8281fbc7043bec4dcde8ce3c4edc1257859195b887e5a29cc83b57bec848a3","3a8281fbc7043bec4dcde8ce3c4edc1257859195b887e5a29cc83b57bec848a3","dea3b32f5aef8e34deddf4c9fa9d32ea3a49e15b4bdb403dae1768785ca65e34","0x80017D1C","structural"
"0x800178ec",,,"1","1","16","2","0","1","0","0","0","direct_call","direct_call","c7d524916b4428c4faae8199fb1a4ed7a8ae2ded2093532a809b184e06357a46","c7d524916b4428c4faae8199fb1a4ed7a8ae2ded2093532a809b184e06357a46","04d2ddae2f564d34eb06a97a472731004f6d6db789bc681d914074980482c23b","0x80017D48","structural"
"0x8001792c",,,"1","1","18","1","1","1","0","0","0","direct_call","direct_call","3471e473aa10004c8d906e284b2b79cff381426858b965a19b8ace4f71c529a5","3471e473aa10004c8d906e284b2b79cff381426858b965a19b8ace4f71c529a5","2c1eda95970ecc0cd5b41c76419247c7deedb6719d840bf1de8681749a4d5167","0x80017D88","structural"
"0x80017974",,,"0","1","5","0","0","1","","1","0","","overlay","","9f2f08fd8c65808599b785657c6850769b1132784f03048de2fe1c89932ef52e","c4d8b3f0490bebff6f739d3123ca388f9353a780b43ce33db560f210bd682136",,
"0x80017988",,,"1","1","8","1","1","1","0","0","0","direct_call","direct_call","5a3b297056bb636e57b06879d570d382928c50c96a7b71fdbb62dec4201b2ca0","5a3b297056bb636e57b06879d570d382928c50c96a7b71fdbb62dec4201b2ca0","bc0d189abe299f775deb701e8b5bcc7ecb3cf5ee0bc7a7f8ba631aae4b57cadc",,
"0x800179a8",,,"1","1","18","1","0","1","0","0","0","direct_call","direct_call","d8cb8ce410fcfd58e5da34d699cb1210b1f09ae58997ce1eb4eb11c0857e1bc0","d8cb8ce410fcfd58e5da34d699cb1210b1f09ae58997ce1eb4eb11c0857e1bc0","9b143a7bd0d921f87f287e14501e392e01b8e208077f154fb4aecef733f344d5","0x80017DF0","structural"
"0x800179f0",,,"1","1","81","1","0","1","0","0","0","direct_call","direct_call","22fd149a75ac5c523770a9ce265e7aa63e47d8dd9e366c412f506010d41544d5","22fd149a75ac5c523770a9ce265e7aa63e47d8dd9e366c412f506010d41544d5","3e33b5277532eb47a4153114305ce8591b7b09fda1a1b66c1e0ea6060a9c2068","0x80017E38","structural"
"0x80017b34",,,"1","1","68","0","2","1","0","0","0","prologue_only","prologue_only","423155fa9cea095c88b800f0428944432b854bd4b3dde0814234504a18f9ba65","423155fa9cea095c88b800f0428944432b854bd4b3dde0814234504a18f9ba65","0d44e1b4a86fdefdd1e79ec138a78a73bf7b2f0c7b4ac793100c1c00eaa04f70","0x80017F7C","structural"
"0x80017c90",,,"1","1","78","2","1","1","0","0","0","direct_call","direct_call","fd63869e28daba8043ac7a81ac51f41ddf3d127d641cbedfcb2aec070bc349f8","fd63869e28daba8043ac7a81ac51f41ddf3d127d641cbedfcb2aec070bc349f8","2dbc0be818e98ab45c2d9c35c3af2586334364440511ef5f0c055d774cfd58ce","0x800180D8","structural"
"0x80017dc8",,,"1","1","21","1","1","1","0","0","0","direct_call","direct_call","ee1e15b0f00f2ee73c6998bcd88f191c7d1ef3afe41f9b1f722c8f635da8f192","ee1e15b0f00f2ee73c6998bcd88f191c7d1ef3afe41f9b1f722c8f635da8f192","246570d6d366706b2927ce72e97eda2ea9e764c6a7bad6ec0dfa971674ce4193","0x80018210","structural"
"0x80017e3c",,,"1","1","20","2","0","1","0","0","0","direct_call","direct_call","e21860019330052a01827916c8d3768f2d060a0aa56e2a94194bdad92110f4f5","e21860019330052a01827916c8d3768f2d060a0aa56e2a94194bdad92110f4f5","899544f515eebfdec7eac81504ee27541422d2f2815b07495763cfee2a232e8e","0x80018284","exact"
"0x80017e8c",,,"1","1","8","1","0","1","0","0","0","direct_call","direct_call","3364d1afaad7991b66d0204d131be52eb6f82730847c7c1b845dad65695f4023","3364d1afaad7991b66d0204d131be52eb6f82730847c7c1b845dad65695f4023","b2221873d6b13dbcce2ed656cd0c11d9f41f3d5e63333bcf11827db2d5a5440d","0x800182D4","structural"
"0x80017eac",,,"1","1","36","4","1","1","1","1","0","direct_call+overlay","direct_call+overlay","78f69d34265598a7d91844920f9fad64ecc5d6aac241c8c001bb301fdf221852","78f69d34265598a7d91844920f9fad64ecc5d6aac241c8c001bb301fdf221852","dfea9770af35252c92f8d915ce35e50080319bbf616386441b8b2c0ea6922e97","0x800182F4","structural"
"0x80017f3c",,,"1","1","13","7","1","1","1","1","0","direct_call+overlay","direct_call+overlay","2eb7152dbf51cd7fcaff593eb82a8332847de0aeebccc00f7c61f9ef4e302ade","2eb7152dbf51cd7fcaff593eb82a8332847de0aeebccc00f7c61f9ef4e302ade","f61a088effe4f4f453b2b0bdba1f9850523babcbbeb4493a8c595ada8e6e9501","0x80018384","structural"
"0x80017f70",,,"1","1","13","4","1","1","0","0","0","direct_call","direct_call","62f1c7863d29e9aa4baffbf71dc96393ab058348af709e69587fa8e15375ed42","62f1c7863d29e9aa4baffbf71dc96393ab058348af709e69587fa8e15375ed42","cbd253112dae9d59486e736a81270273e9d3e9ad466dcf607103cf623b35a005","0x800183B8","structural"
"0x80017fa4",,,"1","1","27","1","0","1","0","0","0","direct_call","direct_call","602f4e43652471fb2c0a293f90862d0899378e34beceb3d83521f1db71c31396","602f4e43652471fb2c0a293f90862d0899378e34beceb3d83521f1db71c31396","af0794a02efbed419a6c6e00d5637f21fddd94b999cbe8c10ba5ecc09d1d93e3","0x800183EC","structural"
"0x80018010",,,"1","1","66","1","2","1","0","0","0","direct_call","direct_call","544ae436e6ecc419d291eabeb8a7481b186046bd665379886e5f56f3b1f0ab98","544ae436e6ecc419d291eabeb8a7481b186046bd665379886e5f56f3b1f0ab98","10992a5c11f172d56c22912a622215e2a9b53458ce5972aedba127a48850bf34",,
"0x80018118",,,"1","1","114","1","1","1","0","0","0","direct_call","direct_call","01019f1a40a9f38e0ce11e472152406de4738099aaba2240cf9fe480a38cf9b9","01019f1a40a9f38e0ce11e472152406de4738099aaba2240cf9fe480a38cf9b9","5ce0c1c2db9efe69923144c904f4187fbff281403cd2d17ed80bb75114245542","0x80018560","structural"
"0x800182e0",,,"1","1","145","1","2","1","0","0","0","direct_call","direct_call","3395ed8e1e81c3212372025c9b1d046d362c688df13e071acf257520a3182ddd","3395ed8e1e81c3212372025c9b1d046d362c688df13e071acf257520a3182ddd","c34a4b935d3a1c6766f7bb5f1c9e5d84c006c548c846087d8acfc3838dd763ee","0x80018728","structural"
"0x80018524",,,"1","1","31","1","2","1","0","0","0","direct_call","direct_call","ac0b98ba2ec8d7c212cc2a9d761d7739eb11de4750f8b17a402be71a6d4ac17e","ac0b98ba2ec8d7c212cc2a9d761d7739eb11de4750f8b17a402be71a6d4ac17e","2dd3bf25d4cc04e2eb051c062fbcf3a268c91bf5f001d1f99d0482c1a1c74d74","0x8001896C","structural"
"0x800185a0",,,"1","1","178","1","0","1","0","0","0","direct_call","direct_call","5dc74b8cef958afdd022581029a314caa071b0c3b39ddb2eed056870ca30f8c2","5dc74b8cef958afdd022581029a314caa071b0c3b39ddb2eed056870ca30f8c2","555b7897033e1ef6c2406e48ea711a2433b6ae04fca736bb1b3d4982ef49a546",,
"0x80018868",,,"1","1","30","1","0","1","0","0","0","direct_call","direct_call","12ba1bd3a06a37d0025dd7fe30e6df3c1ee39846903c5f0ee23699058482c5aa","12ba1bd3a06a37d0025dd7fe30e6df3c1ee39846903c5f0ee23699058482c5aa","0ffdbf7720f7a99a92ec01f241d94d857138c7f8021147d9f7a1c6445cb887b4",,
"0x800188e0",,,"1","1","351","1","0","1","0","0","0","direct_call","direct_call","3d556ed2072309b9eb45e9384a054e1ddb1ca3850fd33b881afd7ab3929174c8","3d556ed2072309b9eb45e9384a054e1ddb1ca3850fd33b881afd7ab3929174c8","a0b3c06fd2a4e031aa29f95208317b14392f04848e1947beacdeaafa93e464ae","0x80018D28","structural"
"0x80018e90",,,"1","1","112","2","0","1","0","0","0","direct_call","direct_call","b9f00724c6fb22224f55c091b296ad39a88b8c07e86696d9d877171cd365219e","b9f00724c6fb22224f55c091b296ad39a88b8c07e86696d9d877171cd365219e","ff44ccd64de05e0017ee6dc4b04819fc57516628a5dfada285b29b49aae596ad","0x800192D8","exact"
"0x80019060",,,"1","1","131","1","2","1","0","0","0","direct_call","direct_call","aff740e8a5b3722b71460e66579d28654af8de1db27dd17152d96fd83086ce72","aff740e8a5b3722b71460e66579d28654af8de1db27dd17152d96fd83086ce72","6301e09f21ccb99b5a25f970da04dab76603141571347e3fa9d860b3797c047b","0x800194A8","structural"
"0x8001926c",,,"1","1","19","2","1","1","0","0","0","direct_call","direct_call","751bac98baa294158726c065b4acc33a54ba93fc1e52a90f87a8baa8ae339329","751bac98baa294158726c065b4acc33a54ba93fc1e52a90f87a8baa8ae339329","9007e22b90588014e783148b2a3ed89e869b0869d5f0783af84e2bdb55d6c37d","0x800196B4","structural"
"0x800192b8",,,"1","1","14","4","1","1","0","0","0","direct_call","direct_call","352656aa1ccfd705596022815d085ab902580858f868aa12d085dcc65b905c9f","352656aa1ccfd705596022815d085ab902580858f868aa12d085dcc65b905c9f","844c992665b61fef2ea59fd94ae33243845e612a3cae2e812634b61a6df64b9d","0x80019700","structural"
"0x800192f0",,,"1","1","20","0","1","1","0","1","0","prologue_only","overlay","ba28c9da0204aac09a89e4c1edc440daf116633b5dcbf4b8cd05c6af1c2d9da9","ba28c9da0204aac09a89e4c1edc440daf116633b5dcbf4b8cd05c6af1c2d9da9","3af1ebe412c8d487bad4ceb4c5915afd84f686b7369e6e349001d2851bfb5eeb",,
"0x80019340",,,"1","1","52","1","2","1","0","0","0","direct_call","direct_call","fd2ef92ac529e8495ff455c53ce4830743f015cd51e4cd255fa8cd8b6ac7680d","fd2ef92ac529e8495ff455c53ce4830743f015cd51e4cd255fa8cd8b6ac7680d","0cab026aee0a72a52e89a5d6c95fcfe95b37db938d5c2450cd8ad5c932f05b93","0x80019738","structural"
"0x80019410",,,"1","1","58","2","1","1","0","0","0","direct_call","direct_call","803164b6c26880a7da27ff3b12a801226403ccfc31ec27ab1b2d616d63e64e59","803164b6c26880a7da27ff3b12a801226403ccfc31ec27ab1b2d616d63e64e59","ab422c150a3b3986f07a6b38093b8bed2a45c020add8b0dfb438f568c8846c16",,
"0x800194f8",,,"1","1","13","3","1","1","0","0","0","direct_call","direct_call","2f172dc7337efda2aef144ee665f4936fd8cd46bd3d84220becedee1bc2da528","2f172dc7337efda2aef144ee665f4936fd8cd46bd3d84220becedee1bc2da528","7cad08b55dc7c52a97fb10d0fb8f9860da96ba97066f5be0ca3c1ca12dbd0338","0x800198C0","structural"
"0x8001952c",,,"1","1","56","1","0","1","0","0","0","direct_call","direct_call","16e76d8850a280e0911b75ae37fc187203b1f58280494b44fce93e76990d0452","16e76d8850a280e0911b75ae37fc187203b1f58280494b44fce93e76990d0452","bef5b29d15dd7dcacb3be64ebeab00df27e0e17119230db1f02c9e66e8dc5a8e",,
